,node_854.2_harmonico_60,node_854.2_harmonico_180,node_854.2_harmonico_300,node_854.2_harmonico_420,node_854.2_harmonico_540,node_854.2_harmonico_660,node_854.2_harmonico_780,node_854.2_harmonico_900,node_854.2_harmonico_1020,node_854.2_harmonico_1140,node_854.2_harmonico_1260,node_854.2_harmonico_1380,node_854.2_harmonico_1500,node_854.2_harmonico_1620,node_854.2_harmonico_1740,node_854.2_harmonico_1860,node_854.2_harmonico_1980,node_854.2_harmonico_2100,node_854.2_harmonico_2220,node_854.2_harmonico_2340,node_854.2_harmonico_2460,node_854.2_harmonico_2580,node_854.2_harmonico_2700,node_854.2_harmonico_2820,node_854.2_harmonico_2940
0,36225.02843437387,-0.017055047541318757,-0.02378745588339449,0.0010129374493451353,-0.0020650407769411076,-0.006341313027884572,-0.010641353612200817,-0.015211874866764365,-0.020354925738144982,-0.026415735600868434,-0.03386037806691404,-0.04345532797912587,-0.056832989453522886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,20914.134401590603,-0.0022504599073703145,0.0271070273938859,0.015075176440859652,0.005066529159232304,0.0004303968517693273,-0.0027479193704329124,-0.005499466256367933,-0.008244877995285243,-0.011266545702985496,-0.014881917914838512,-0.019610750271108587,-0.026391884830963153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.3181580719983684,0.034466237164062594,0.038744594083417544,-0.001841102959549233,0.005336665859580936,0.013736762251271087,0.022100649335797817,0.030969593638353835,0.04092268832893015,0.052611703216896684,0.06688922512176718,0.08499077677387948,0.10883029133858091,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-41828.91830290313,0.0037906500067254006,-0.05609911915550027,-0.025238292064314095,-0.007708686697302252,0.0007090040960717091,0.0066634934105872685,0.011891025662288878,0.01708742418268211,0.022665946909633004,0.02896904948808809,0.036347044482287254,0.04518956028049863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-36224.710276302016,-0.017411189622744596,-0.01495713820002303,0.0008281655102036844,-0.003271625082640239,-0.00739544922338568,-0.011459295723596417,-0.015757718771588037,-0.020567762590781247,-0.02619596761602825,-0.033028847054847585,-0.041535448794753654,-0.051997301885067425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,20914.78390947935,-0.0015401900993551175,0.02899209176161443,0.010163115623451653,0.0026421575380704207,-0.0011394009478410678,-0.003915574040154183,-0.006391559405920483,-0.008842546187395325,-0.011399401206647496,-0.014087131573247095,-0.016736294211178653,-0.018797675449539582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15094.72797814517,1.2102970335307994e-05,-0.003516009422425503,9.150410935990087e-05,0.0005005340736908642,0.00046314388548921955,0.00041361042125870285,0.00038229457432675806,0.0003778571543783905,0.0004153114300893997,0.0005109652334208352,0.0006086274402650812,0.00018272365676534695,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.257961808849269,-0.00034996161308292024,-0.0005051347911470089,0.0019955163690230267,0.0009874267030475139,0.0006316504217677571,0.0004577475224133585,0.00033327759248773453,0.00019438558513596577,-3.373005241029812e-05,-0.0005045663950347489,-0.0015867528955357418,-0.00408115034815112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-7547.564515825301,0.01936888831447285,0.02401261138806738,-0.000897030385152303,0.0028986472330524184,0.007697227498293458,0.012532194057519342,0.017701326051484185,0.023553174634217793,0.030494394430888923,0.03907142000128576,0.05010059238434191,0.06491563345154366,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-13072.32266484378,0.0026483174730836264,-0.031032058865907434,-0.015202493409140651,-0.0047718601061094035,0.00018541179851458577,0.003654613886661257,0.006683161497241223,0.00968941562496963,0.012922286639350215,0.01659179421066772,0.020924044808598313,0.026192908060782255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
