Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14058.5, -1.55299, 14541.5, -121.883, 14490.8, 118.616, 50.7792, -14.143, 40.098, -127.637, 38.3265, 117.064
75, 1.25000, 22.6684, 34.8087, 20.0304, -78.2779, 22.4461, 155.807, 1.02271, 174.74, 1.00477, 54.625, 1.0041, -66.22
90, 1.50000, 25.4063, 37.3959, 22.6333, -73.9029, 25.2245, 158.831, 1.04546, 172.666, 1.03029, 52.8933, 1.02768, -68.1536
105, 1.75000, 28.5603, 39.0277, 25.7483, -70.5454, 28.3692, 160.937, 1.07348, 170.484, 1.06213, 51.1412, 1.05646, -70.1662
120, 2.00000, 32.1506, 39.7262, 29.4607, -68.1015, 31.8846, 162.274, 1.10705, 168.108, 1.10176, 49.3001, 1.09104, -72.3102
135, 2.25000, 36.1759, 39.478, 33.9251, -66.5448, 35.7975, 163.008, 1.14607, 165.452, 1.15115, 47.2846, 1.13229, -74.62
150, 2.50000, 40.5508, 38.2724, 39.3581, -66.0021, 40.2114, 163.337, 1.18958, 162.45, 1.21267, 44.9603, 1.18192, -77.1176
165, 2.75000, 45.0495, 36.2622, 45.9153, -66.7678, 45.454, 163.377, 1.2358, 159.111, 1.28786, 42.1251, 1.24374, -79.864
180, 3.00000, 49.5027, 33.9393, 53.4291, -69.014, 52.1395, 162.792, 1.2849, 155.557, 1.37524, 38.6004, 1.32328, -83.101
195, 3.25000, 54.2834, 31.7168, 61.5421, -72.3847, 60.6448, 160.77, 1.34231, 151.799, 1.47231, 34.3883, 1.4223, -87.2579
210, 3.50000, 60.0575, 29.232, 70.374, -76.4357, 70.6785, 156.891, 1.41293, 147.531, 1.58133, 29.5139, 1.53583, -92.6433
225, 3.75000, 67.0074, 25.7949, 80.4303, -81.2663, 81.7646, 151.234, 1.49474, 142.388, 1.70659, 23.7652, 1.65661, -99.3965
240, 4.00000, 74.8047, 21.0205, 91.9558, -87.338, 93.361, 143.853, 1.58062, 136.156, 1.84702, 16.7584, 1.77428, -107.663
255, 4.25000, 82.8253, 14.8298, 104.488, -95.1163, 104.398, 134.732, 1.6602, 128.757, 1.99065, 8.10886, 1.86972, -117.547
270, 4.50000, 90.2214, 7.34226, 116.502, -104.821, 113.003, 124.061, 1.72045, 120.237, 2.11024, -2.37415, 1.91421, -128.886
285, 4.75000, 96.0438, -1.17039, 125.454, -116.183, 117.053, 112.495, 1.7476, 110.774, 2.16661, -14.4392, 1.88139, -141.03
300, 5.00000, 99.4318, -10.3323, 128.916, -128.353, 115.618, 101.092, 1.72992, 100.68, 2.12873, -27.2804, 1.76861, -152.931
315, 5.25000, 99.82, -19.664, 126.248, -140.202, 109.768, 90.8336, 1.66196, 90.4345, 1.99766, -39.8024, 1.60289, -163.631
330, 5.50000, 97.251, -28.6016, 118.914, -150.816, 101.611, 82.195, 1.55014, 80.6414, 1.80579, -51.0984, 1.42028, -172.683
345, 5.75000, 92.4603, -36.6652, 109.224, -159.762, 92.8955, 75.1662, 1.41179, 71.808, 1.59338, -60.7231, 1.24568, 179.881
360, 6.00000, 86.4732, -43.6147, 99.0623, -167.03, 84.5793, 69.5124, 1.26606, 64.1778, 1.38936, -68.6483, 1.08996, 173.823
375, 6.25000, 80.1503, -49.4392, 89.4974, -172.834, 77.0438, 64.9641, 1.12657, 57.752, 1.20765, -75.0756, 0.955493, 168.878
390, 6.50000, 74.026, -54.2576, 80.9575, -177.451, 70.373, 61.2865, 1.00016, 52.399, 1.05186, -80.277, 0.840945, 164.818
405, 6.75000, 68.3593, -58.2309, 73.5149, 178.859, 64.5215, 58.2922, 0.888944, 47.9461, 0.92047, -84.51, 0.743736, 161.458
420, 7.00000, 63.2381, -61.5158, 67.0852, 175.886, 59.3977, 55.8363, 0.792462, 44.2275, 0.810174, -87.9879, 0.661134, 158.655
435, 7.25000, 58.6602, -64.2464, 61.5333, 173.466, 54.901, 53.8074, 0.709203, 41.1017, 0.717407, -90.8772, 0.590656, 156.3
450, 7.50000, 54.5836, -66.5315, 56.7208, 171.473, 50.9373, 52.1205, 0.637366, 38.4542, 0.638979, -93.3052, 0.530195, 154.305
465, 7.75000, 50.9522, -68.4572, 52.5243, 169.817, 47.4244, 50.7104, 0.575216, 36.1946, 0.57223, -95.3678, 0.478009, 152.605
480, 8.00000, 47.709, -70.0905, 48.8394, 168.426, 44.2927, 49.5269, 0.521222, 34.2522, 0.515006, -97.1379, 0.432687, 151.149
495, 8.25000, 44.8014, -71.4839, 45.5804, 167.248, 41.4839, 48.5309, 0.474082, 32.5714, 0.465592, -98.6713, 0.393081, 149.897
510, 8.50000, 42.1828, -72.6787, 42.6773, 166.242, 38.95, 47.692, 0.432711, 31.1087, 0.422619, -100.011, 0.358267, 148.817
525, 8.75000, 39.8132, -73.7072, 40.0735, 165.378, 36.6511, 46.9862, 0.396215, 29.8296, 0.384999, -101.189, 0.327494, 147.883
540, 9.00000, 37.6587, -74.595, 37.7228, 164.63, 34.5541, 46.3947, 0.363855, 28.7068, 0.351859, -102.234, 0.300148, 147.077
555, 9.25000, 35.6905, -75.3624, 35.5875, 163.98, 32.6315, 45.9022, 0.335023, 27.7182, 0.322494, -103.165, 0.275729, 146.382
570, 9.50000, 33.8842, -76.0257, 33.6367, 163.412, 30.8604, 45.497, 0.309214, 26.8463, 0.296335, -103.999, 0.253822, 145.785
585, 9.75000, 32.2191, -76.5981, 31.8447, 162.914, 29.2214, 45.1693, 0.28601, 26.0767, 0.272913, -104.749, 0.234086, 145.276
600, 10.00000, 30.6778, -77.09, 30.1903, 162.476, 27.6984, 44.9116, 0.265064, 25.3979, 0.251846, -105.427, 0.216233, 144.848
615, 10.25000, 29.2453, -77.5099, 28.6557, 162.091, 26.2774, 44.7178, 0.246081, 24.8002, 0.232814, -106.042, 0.200023, 144.492
630, 10.50000, 27.909, -77.8645, 27.2259, 161.751, 24.9468, 44.5833, 0.228815, 24.2762, 0.215552, -106.601, 0.185255, 144.204
645, 10.75000, 26.6578, -78.1593, 25.888, 161.452, 23.6965, 44.5045, 0.213059, 23.8194, 0.199836, -107.11, 0.171756, 143.981
660, 11.00000, 25.4824, -78.3984, 24.6314, 161.189, 22.5177, 44.4788, 0.198632, 23.4249, 0.185478, -107.574, 0.159379, 143.818
675, 11.25000, 24.3745, -78.585, 23.4465, 160.958, 21.4031, 44.5045, 0.185384, 23.0886, 0.172318, -107.999, 0.147999, 143.715
690, 11.50000, 23.3271, -78.7214, 22.3254, 160.756, 20.3461, 44.5806, 0.173183, 22.8076, 0.160217, -108.387, 0.137507, 143.669
705, 11.75000, 22.3339, -78.8092, 21.261, 160.581, 19.3409, 44.7069, 0.161916, 22.5793, 0.149059, -108.741, 0.12781, 143.681
720, 12.00000, 21.3896, -78.8493, 20.2473, 160.431, 18.3828, 44.8839, 0.151486, 22.4024, 0.138743, -109.064, 0.118827, 143.75
735, 12.25000, 20.4894, -78.8418, 19.2788, 160.304, 17.4673, 45.1128, 0.141807, 22.2758, 0.129179, -109.358, 0.110487, 143.878
750, 12.50000, 19.629, -78.7861, 18.3509, 160.2, 16.5905, 45.3956, 0.132805, 22.1992, 0.120291, -109.625, 0.102727, 144.066
765, 12.75000, 18.8048, -78.6811, 17.4594, 160.116, 15.7492, 45.7349, 0.124415, 22.173, 0.112012, -109.866, 0.0954938, 144.319
780, 13.00000, 18.0135, -78.5251, 16.6004, 160.053, 14.9403, 46.1343, 0.116579, 22.1981, 0.104283, -110.081, 0.0887392, 144.638
795, 13.25000, 17.2521, -78.3153, 15.7707, 160.011, 14.1612, 46.5983, 0.109246, 22.2762, 0.0970526, -110.272, 0.0824211, 145.029
810, 13.50000, 16.5181, -78.0486, 14.9672, 159.989, 13.4097, 47.1326, 0.102372, 22.4095, 0.0902742, -110.439, 0.0765023, 145.499
825, 13.75000, 15.8093, -77.7207, 14.1873, 159.987, 12.6837, 47.7439, 0.0959172, 22.6011, 0.0839072, -110.582, 0.0709499, 146.053
840, 14.00000, 15.1235, -77.3266, 13.4283, 160.008, 11.9814, 48.4409, 0.0898465, 22.8547, 0.0779153, -110.7, 0.0657347, 146.702
855, 14.25000, 14.4591, -76.8601, 12.688, 160.052, 11.3013, 49.2335, 0.0841285, 23.1754, 0.0722661, -110.792, 0.0608313, 147.456
870, 14.50000, 13.8145, -76.3138, 11.9644, 160.12, 10.6422, 50.1341, 0.0787354, 23.5688, 0.0669307, -110.858, 0.056217, 148.329
885, 14.75000, 13.1885, -75.6788, 11.2556, 160.216, 10.003, 51.158, 0.0736426, 24.0422, 0.061883, -110.896, 0.051872, 149.338
900, 15.00000, 12.58, -74.9447, 10.5596, 160.342, 9.38298, 52.3233, 0.0688283, 24.6041, 0.0570994, -110.902, 0.0477794, 150.501
915, 15.25000, 11.9882, -74.099, 9.8749, 160.503, 8.78151, 53.6526, 0.064273, 25.2648, 0.052559, -110.874, 0.0439246, 151.844
930, 15.50000, 11.4126, -73.1269, 9.1999, 160.705, 8.19838, 55.1735, 0.0599598, 26.0366, 0.0482425, -110.808, 0.0402955, 153.397
945, 15.75000, 10.8529, -72.0111, 8.53313, 160.956, 7.63367, 56.9202, 0.0558741, 26.9344, 0.0441327, -110.697, 0.0368828, 155.197
960, 16.00000, 10.3091, -70.7309, 7.87322, 161.265, 7.08786, 58.9348, 0.0520033, 27.9758, 0.0402137, -110.534, 0.0336798, 157.289
975, 16.25000, 9.78161, -69.2622, 7.21886, 161.648, 6.5619, 61.2698, 0.0483369, 29.1821, 0.0364715, -110.308, 0.0306829, 159.73
990, 16.50000, 9.27126, -67.5766, 6.56885, 162.125, 6.05738, 63.9897, 0.0448668, 30.5786, 0.032893, -110.006, 0.0278918, 162.587
1005, 16.75000, 8.77937, -65.6415, 5.92205, 162.727, 5.57667, 67.1741, 0.0415871, 32.1958, 0.0294666, -109.607, 0.0253106, 165.943
1020, 17.00000, 8.30788, -63.4193, 5.27748, 163.497, 5.12317, 70.9189, 0.0384941, 34.0697, 0.0261818, -109.084, 0.0229479, 169.893
1035, 17.25000, 7.85945, -60.8679, 4.6343, 164.506, 4.70156, 75.3358, 0.0355873, 36.243, 0.0230292, -108.395, 0.0208182, 174.541
1050, 17.50000, 7.4376, -57.9421, 3.992, 165.872, 4.31815, 80.5462, 0.032869, 38.765, 0.0200011, -107.478, 0.018942, 179.991
1065, 17.75000, 7.04688, -54.5953, 3.35064, 167.8, 3.9811, 86.665, 0.0303453, 41.6922, 0.017091, -106.232, 0.0173459, -173.678
1080, 18.00000, 6.69292, -50.7851, 2.71157, 170.697, 3.70037, 93.767, 0.0280261, 45.0859, 0.0142952, -104.486, 0.0160602, -166.452
1095, 18.25000, 6.38255, -46.4799, 2.07939, 175.454, 3.48708, 101.834, 0.0259259, 49.0084, 0.011614, -101.93, 0.0151145, -158.426
1110, 18.50000, 6.1236, -41.6699, 1.469, -175.582, 3.35186, 110.699, 0.0240639, 53.5152, 0.0090568, -97.9333, 0.0145293, -149.841
1125, 18.75000, 5.92461, -36.3802, 0.937844, -155.011, 3.30238, 120.019, 0.0224635, 58.6411, 0.00665643, -91.0461, 0.014308, -141.065
1140, 19.00000, 5.79416, -30.6819, 0.721843, -108.402, 3.34083, 129.334, 0.0211504, 64.3823, 0.00452166, -77.3973, 0.0144311, -132.518
1155, 19.25000, 5.73992, -24.6977, 1.05981, -67.6418, 3.46298, 138.189, 0.0201502, 70.6748, 0.00305175, -47.1314, 0.0148594, -124.555
1170, 19.50000, 5.76763, -18.5943, 1.654, -50.8473, 3.65947, 146.257, 0.0194833, 77.3808, 0.00315146, -2.21708, 0.0155414, -117.401
1185, 19.75000, 5.88026, -12.5609, 2.32771, -43.1951, 3.91845, 153.385, 0.0191598, 84.2923, 0.00463154, 24.716, 0.0164238, -111.135
1200, 20.00000, 6.07775, -6.78037, 3.03994, -39.0004, 4.228, 159.568, 0.0191759, 91.1595, 0.00656802, 36.8982, 0.017458, -105.733
1215, 20.25000, 6.35726, -1.40129, 3.77985, -36.4035, 4.57766, 164.887, 0.0195124, 97.7378, 0.00862372, 43.1983, 0.0186036, -101.11
1230, 20.50000, 6.71397, 3.47649, 4.54449, -34.6656, 4.95894, 169.459, 0.0201382, 103.831, 0.0107057, 46.9246, 0.0198289, -97.162
1245, 20.75000, 7.14206, 7.80323, 5.33363, -33.4424, 5.36528, 173.409, 0.021015, 109.316, 0.0127839, 49.3422, 0.0211097, -93.7847
1260, 21.00000, 7.63547, 11.5704, 6.14825, -32.5538, 5.79179, 176.849, 0.0221027, 114.142, 0.014848, 51.0126, 0.022428, -90.8836
1275, 21.25000, 8.18854, 14.798, 6.98996, -31.8971, 6.23492, 179.875, 0.0233635, 118.313, 0.0168949, 52.2184, 0.0237704, -88.3777
1290, 21.50000, 8.79628, 17.5222, 7.86077, -31.4105, 6.6922, -177.431, 0.0247643, 121.869, 0.0189249, 53.1157, 0.0251276, -86.1997
1305, 21.75000, 9.45446, 19.7864, 8.763, -31.0545, 7.16199, -175.004, 0.026277, 124.867, 0.0209397, 53.7975, 0.0264924, -84.2942
1320, 22.00000, 10.1596, 21.6352, 9.6992, -30.8035, 7.64338, -172.787, 0.0278786, 127.368, 0.0229419, 54.3219, 0.0278601, -82.6158
1335, 22.25000, 10.909, 23.1105, 10.6722, -30.6406, 8.13608, -170.737, 0.0295505, 129.431, 0.0249346, 54.7274, 0.0292274, -81.1273
1350, 22.50000, 11.7002, 24.2502, 11.6849, -30.5544, 8.64036, -168.815, 0.0312773, 131.11, 0.0269213, 55.0397, 0.0305922, -79.7983
1365, 22.75000, 12.5313, 25.0873, 12.7405, -30.5374, 9.15704, -166.993, 0.0330463, 132.453, 0.0289054, 55.277, 0.0319531, -78.6036
1380, 23.00000, 13.4007, 25.6499, 13.8424, -30.585, 9.68756, -165.243, 0.0348467, 133.498, 0.0308907, 55.4519, 0.0333098, -77.5224
1395, 23.25000, 14.3066, 25.9619, 14.9941, -30.6944, 10.2339, -163.545, 0.036669, 134.28, 0.0328809, 55.5735, 0.0346623, -76.5372
1410, 23.50000, 15.2474, 26.0432, 16.1992, -30.8646, 10.7989, -161.882, 0.0385043, 134.827, 0.03488, 55.648, 0.0360115, -75.6335
1425, 23.75000, 16.2211, 25.9102, 17.4614, -31.0957, 11.3859, -160.24, 0.0403439, 135.162, 0.0368917, 55.6801, 0.0373584, -74.7988
1440, 24.00000, 17.2255, 25.5768, 18.7844, -31.3884, 11.9993, -158.608, 0.0421792, 135.305, 0.03892, 55.6727, 0.0387046, -74.0226
1455, 24.25000, 18.2577, 25.0543, 20.1719, -31.7443, 12.6443, -156.982, 0.0440008, 135.272, 0.0409686, 55.6276, 0.0400522, -73.296
1470, 24.50000, 19.3143, 24.3525, 21.6275, -32.1654, 13.3272, -155.356, 0.0457988, 135.079, 0.0430413, 55.5459, 0.0414037, -72.6114
1485, 24.75000, 20.3911, 23.4797, 23.1545, -32.6539, 14.0552, -153.733, 0.0475625, 134.738, 0.0451415, 55.4278, 0.0427621, -71.9622
1500, 25.00000, 21.4829, 22.4436, 24.7558, -33.2119, 14.8366, -152.118, 0.0492797, 134.261, 0.0472725, 55.2732, 0.0441309, -71.3433
