Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14810.3, -2.25488, 11.5385, -26.4365
75, 1.25000, 33.7438, 36.3993, 0.0249919, 12.7882
90, 1.50000, 37.5135, 39.6556, 0.0261639, 16.5358
105, 1.75000, 41.7599, 41.9666, 0.027441, 19.5087
120, 2.00000, 46.4739, 43.3744, 0.0288174, 21.8567
135, 2.25000, 51.6116, 43.8842, 0.0302767, 23.6137
150, 2.50000, 57.0164, 43.5041, 0.0317492, 24.7786
165, 2.75000, 62.362, 42.3949, 0.0330927, 25.4854
180, 3.00000, 67.4278, 41.0216, 0.0342463, 26.1647
195, 3.25000, 72.6819, 39.7476, 0.0354942, 27.1423
210, 3.50000, 78.8699, 38.2124, 0.0372092, 28.0196
225, 3.75000, 86.0638, 35.7817, 0.0394126, 28.1256
240, 4.00000, 93.7161, 32.117, 0.0418555, 27.0866
255, 4.25000, 100.97, 27.1596, 0.0441822, 24.8115
270, 4.50000, 106.775, 21.0356, 0.0459792, 21.3965
285, 4.75000, 110.065, 14.0237, 0.0468372, 17.0937
300, 5.00000, 110, 6.52579, 0.0464397, 12.2821
315, 5.25000, 106.239, -0.924989, 0.044659, 7.47505
330, 5.50000, 99.2401, -7.69899, 0.041675, 3.28602
345, 5.75000, 90.1839, -13.2522, 0.0379475, 0.246152
360, 6.00000, 80.405, -17.2793, 0.0339912, -1.34889
375, 6.25000, 70.8999, -19.6954, 0.030185, -1.42146
390, 6.50000, 62.2276, -20.5339, 0.026736, -0.00930125
405, 6.75000, 54.6294, -19.8614, 0.02373, 2.81833
420, 7.00000, 48.1734, -17.7422, 0.0211893, 6.99644
435, 7.25000, 42.8524, -14.2417, 0.0191119, 12.46
450, 7.50000, 38.6345, -9.4587, 0.0174912, 19.112
465, 7.75000, 35.48, -3.56984, 0.0163213, 26.7782
480, 8.00000, 33.3381, 3.13627, 0.0155949, 35.1731
495, 8.25000, 32.136, 10.2678, 0.0152964, 43.9082
510, 8.50000, 31.7727, 17.3955, 0.015397, 52.5581
525, 8.75000, 32.1233, 24.1466, 0.0158551, 60.7538
540, 9.00000, 33.054, 30.2727, 0.0166219, 68.2508
555, 9.25000, 34.4379, 35.6614, 0.0176486, 74.9406
570, 9.50000, 36.1661, 40.3061, 0.0188915, 80.8203
585, 9.75000, 38.1516, 44.2627, 0.0203153, 85.9495
600, 10.00000, 40.3283, 47.6142, 0.0218924, 90.4148
615, 10.25000, 42.6474, 50.4491, 0.0236027, 94.308
630, 10.50000, 45.0737, 52.8496, 0.0254316, 97.7144
645, 10.75000, 47.5826, 54.8871, 0.0273691, 100.709
660, 11.00000, 50.1566, 56.6219, 0.0294086, 103.354
675, 11.25000, 52.7838, 58.1037, 0.031546, 105.702
690, 11.50000, 55.4565, 59.3731, 0.033779, 107.796
705, 11.75000, 58.1696, 60.4632, 0.0361069, 109.673
720, 12.00000, 60.9201, 61.401, 0.0385299, 111.36
735, 12.25000, 63.7066, 62.2084, 0.0410491, 112.882
750, 12.50000, 66.5289, 62.9036, 0.0436665, 114.259
765, 12.75000, 69.3875, 63.5014, 0.0463843, 115.508
780, 13.00000, 72.2838, 64.0139, 0.0492055, 116.642
795, 13.25000, 75.2193, 64.4513, 0.0521334, 117.674
810, 13.50000, 78.1962, 64.822, 0.0551716, 118.612
825, 13.75000, 81.2169, 65.1331, 0.0583242, 119.466
840, 14.00000, 84.284, 65.3904, 0.0615955, 120.242
855, 14.25000, 87.4006, 65.5988, 0.0649902, 120.948
870, 14.50000, 90.5696, 65.7626, 0.0685134, 121.587
885, 14.75000, 93.7943, 65.8851, 0.0721704, 122.164
900, 15.00000, 97.0782, 65.9693, 0.075967, 122.684
915, 15.25000, 100.425, 66.0175, 0.0799091, 123.149
930, 15.50000, 103.838, 66.0319, 0.0840032, 123.563
945, 15.75000, 107.322, 66.014, 0.088256, 123.928
960, 16.00000, 110.88, 65.9652, 0.0926749, 124.246
975, 16.25000, 114.517, 65.8866, 0.0972673, 124.519
990, 16.50000, 118.237, 65.779, 0.102041, 124.747
1005, 16.75000, 122.044, 65.643, 0.107005, 124.934
1020, 17.00000, 125.944, 65.4791, 0.112169, 125.079
1035, 17.25000, 129.942, 65.2873, 0.117541, 125.183
1050, 17.50000, 134.042, 65.0679, 0.123131, 125.247
1065, 17.75000, 138.25, 64.8207, 0.128951, 125.271
1080, 18.00000, 142.571, 64.5453, 0.135011, 125.256
1095, 18.25000, 147.012, 64.2415, 0.141323, 125.201
1110, 18.50000, 151.577, 63.9087, 0.147899, 125.106
1125, 18.75000, 156.273, 63.546, 0.154752, 124.971
1140, 19.00000, 161.107, 63.1528, 0.161897, 124.795
1155, 19.25000, 166.084, 62.728, 0.169346, 124.579
1170, 19.50000, 171.21, 62.2705, 0.177116, 124.32
1185, 19.75000, 176.494, 61.7791, 0.18522, 124.018
1200, 20.00000, 181.94, 61.2522, 0.193676, 123.672
1215, 20.25000, 187.555, 60.6883, 0.202499, 123.28
1230, 20.50000, 193.347, 60.0856, 0.211707, 122.841
1245, 20.75000, 199.32, 59.4423, 0.221316, 122.354
1260, 21.00000, 205.481, 58.7563, 0.231343, 121.816
1275, 21.25000, 211.834, 58.0254, 0.241807, 121.225
1290, 21.50000, 218.384, 57.2471, 0.252723, 120.579
1305, 21.75000, 225.135, 56.4188, 0.264108, 119.877
1320, 22.00000, 232.088, 55.5379, 0.275977, 119.114
1335, 22.25000, 239.245, 54.6014, 0.288343, 118.289
1350, 22.50000, 246.603, 53.6062, 0.301217, 117.399
1365, 22.75000, 254.157, 52.5493, 0.314607, 116.44
1380, 23.00000, 261.902, 51.4272, 0.328518, 115.41
1395, 23.25000, 269.826, 50.2366, 0.342949, 114.304
1410, 23.50000, 277.912, 48.9742, 0.357891, 113.121
1425, 23.75000, 286.141, 47.6364, 0.373331, 111.856
1440, 24.00000, 294.484, 46.2202, 0.389242, 110.506
1455, 24.25000, 302.907, 44.7225, 0.40559, 109.069
1470, 24.50000, 311.367, 43.1405, 0.422325, 107.542
1485, 24.75000, 319.813, 41.472, 0.439383, 105.922
1500, 25.00000, 328.182, 39.7154, 0.456681, 104.208
