Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 33.7563, -9.59117, 36.3471, -126.96, 36.5647, 116.408
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 33.7563, -9.59117, 36.3471, -126.96, 36.5647, 116.408
75, 1.25000, 29.7299, 34.9817, 27.2827, -78.0183, 29.8946, 158.618, 0.0643542, 39.6392, 0.0655747, -72.6358, 0.0737813, 167.684
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.0643542, 39.6392, 0.0655747, -72.6358, 0.0737813, 167.684
90, 1.50000, 33.0058, 38.0437, 30.6271, -73.5239, 33.4833, 162.23, 0.0703548, 54.661, 0.0722497, -57.2691, 0.0821136, -178.748
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.0703548, 54.661, 0.0722497, -57.2691, 0.0821136, -178.748
105, 1.75000, 36.7099, 40.2039, 34.5367, -70.0732, 37.5218, 164.899, 0.0815142, 68.3345, 0.0839409, -43.0862, 0.0952654, -166.506
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.0815142, 68.3345, 0.0839409, -43.0862, 0.0952654, -166.506
120, 2.00000, 40.8354, 41.5115, 39.0669, -67.5579, 42.0213, 166.775, 0.0987781, 79.5339, 0.102001, -30.9491, 0.114207, -156.158
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.0987781, 79.5339, 0.102001, -30.9491, 0.114207, -156.158
150, 2.50000, 50.1801, 41.715, 50.4433, -65.2479, 52.698, 168.656, 0.153073, 93.253, 0.163258, -14.3605, 0.172966, -141.52
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.153073, 93.253, 0.163258, -14.3605, 0.172966, -141.52
165, 2.75000, 55.1608, 40.8292, 57.4769, -65.647, 59.3237, 168.755, 0.189424, 96.4571, 0.209981, -10.0374, 0.216032, -136.767
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.189424, 96.4571, 0.209981, -10.0374, 0.216032, -136.767
180, 3.00000, 60.3082, 39.6623, 65.2482, -67.1568, 67.3243, 167.983, 0.231158, 98.2672, 0.268763, -8.18504, 0.27303, -133.726
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.231158, 98.2672, 0.268763, -8.18504, 0.27303, -133.726
195, 3.25000, 66.0678, 38.3019, 73.5728, -69.5189, 76.782, 165.873, 0.280413, 99.3163, 0.33948, -8.20136, 0.347855, -132.894
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.280413, 99.3163, 0.33948, -8.20136, 0.347855, -132.894
210, 3.50000, 72.8755, 36.3121, 82.7019, -72.5593, 87.3225, 162.253, 0.341449, 99.3782, 0.424301, -9.51965, 0.441588, -134.432
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.341449, 99.3782, 0.424301, -9.51965, 0.441588, -134.432
225, 3.75000, 80.6315, 33.2204, 93.0412, -76.5166, 98.5012, 157.144, 0.416668, 97.9271, 0.527913, -12.1407, 0.553928, -138.133
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.416668, 97.9271, 0.527913, -12.1407, 0.553928, -138.133
240, 4.00000, 88.841, 28.8254, 104.598, -81.8347, 109.682, 150.473, 0.505591, 94.739, 0.654146, -16.4197, 0.68312, -143.876
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.505591, 94.739, 0.654146, -16.4197, 0.68312, -143.876
255, 4.25000, 96.7615, 23.1142, 116.621, -88.9199, 119.567, 142.158, 0.60514, 89.849, 0.802089, -22.7285, 0.822052, -151.619
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.60514, 89.849, 0.802089, -22.7285, 0.822052, -151.619
270, 4.50000, 103.434, 16.2144, 127.276, -97.9459, 126.052, 132.372, 0.709298, 83.4468, 0.96117, -31.2181, 0.954449, -161.128
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.709298, 83.4468, 0.96117, -31.2181, 0.954449, -161.128
285, 4.75000, 107.837, 8.38956, 133.814, -108.617, 126.996, 121.773, 0.80936, 75.8415, 1.10833, -41.5702, 1.05741, -171.712
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.80936, 75.8415, 1.10833, -41.5702, 1.05741, -171.712
300, 5.00000, 109.123, 0.0119988, 133.899, -120.07, 121.802, 111.429, 0.895088, 67.4302, 1.21548, -52.8996, 1.11416, 177.708
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.895088, 67.4302, 1.21548, -52.8996, 1.11416, 177.708
315, 5.25000, 106.857, -8.4311, 127.311, -131.165, 112.078, 102.331, 0.95681, 58.7142, 1.26637, -64.045, 1.12563, 168.131
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.95681, 58.7142, 1.26637, -64.045, 1.12563, 168.131
330, 5.50000, 101.333, -16.3607, 116.041, -140.969, 100.337, 94.9644, 0.989584, 50.285, 1.2654, -74.0634, 1.10614, 160.051
60, 1.00000, 14427.3, -2.63146, 14286.3, -123.37, 14304.8, 117.254, 0.989584, 50.285, 1.2654, -74.0634, 1.10614, 160.051
