Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 1.12365, -27.0751, 1.55363, -154.436, 1.26058, 71.3076
75, 1.25000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 1.06759, -31.7805, 1.47565, -160.1, 1.18389, 65.882
90, 1.50000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 1.0105, -36.0328, 1.39295, -165.169, 1.1068, 61.1049
105, 1.75000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.954097, -39.8531, 1.30987, -169.665, 1.03244, 56.9266
120, 2.00000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.89959, -43.2717, 1.22927, -173.637, 0.962558, 53.2798
135, 2.25000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.847724, -46.3243, 1.15282, -177.137, 0.897922, 50.0936
150, 2.50000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.798903, -49.0484, 1.08136, 179.776, 0.8387, 47.3014
165, 2.75000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.753279, -51.48, 1.01518, 177.05, 0.78471, 44.8442
180, 3.00000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.71084, -53.6533, 0.954222, 174.638, 0.735594, 42.6709
195, 3.25000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.67147, -55.5989, 0.898237, 172.496, 0.69092, 40.7385
210, 3.50000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.634992, -57.3442, 0.846873, 170.588, 0.650243, 39.0108
225, 3.75000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.601202, -58.9133, 0.799742, 168.882, 0.613139, 37.4578
240, 4.00000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.569884, -60.3273, 0.756454, 167.353, 0.579214, 36.054
255, 4.25000, 14993.4, -3.34944, 14874.2, -124.462, 14895.5, 116.016, 0.540828, -61.6041, 0.716635, 165.978, 0.548114, 34.7785
