,node_860.1_harmonico_60,node_860.1_harmonico_180,node_860.1_harmonico_300,node_860.1_harmonico_420,node_860.1_harmonico_540,node_860.1_harmonico_660,node_860.1_harmonico_780,node_860.1_harmonico_900,node_860.1_harmonico_1020,node_860.1_harmonico_1140,node_860.1_harmonico_1260,node_860.1_harmonico_1380,node_860.1_harmonico_1500,node_860.1_harmonico_1620,node_860.1_harmonico_1740,node_860.1_harmonico_1860,node_860.1_harmonico_1980,node_860.1_harmonico_2100,node_860.1_harmonico_2220,node_860.1_harmonico_2340,node_860.1_harmonico_2460,node_860.1_harmonico_2580,node_860.1_harmonico_2700,node_860.1_harmonico_2820,node_860.1_harmonico_2940
0,36225.02843437387,-0.0012991897676135962,0.07253268124961101,0.04962585300101578,0.025670634006620553,0.016976180340701297,0.012706268666224652,0.010175850401342414,0.00847110575819942,0.007185181446683874,0.006081603974780467,0.004976721649497325,0.003735052749354488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,20914.134401590603,0.03338352496085156,0.049896767261513035,-0.0245189244739786,-0.023418432744520035,-0.019633444430649905,-0.017011413040336706,-0.015266355519751126,-0.014110269517713356,-0.013370801502228493,-0.012937355936441701,-0.012699498192821262,-0.01245241989479316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.3181580719983684,0.030457743686902388,-0.011721509284566728,-0.04239537974350641,-0.028759097364218097,-0.021809511676639626,-0.017813243342150197,-0.015238914544462636,-0.013452599981353681,-0.012148777825454152,-0.011161016719636565,-0.010388027679827437,-0.009753051637378343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-41828.91830290313,-0.016675995476437312,-0.088183277446457,-0.02143814074565759,-0.007177972113831507,-0.0033163019723662325,-0.0017051209480896845,-0.0008499987182038159,-0.0003151750968455218,6.810303883211592e-05,0.0003817626328694305,0.0006793667175672606,0.001016788449262044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-36224.710276302016,-0.02915855391929024,-0.06081117196504473,-0.007230473257512411,0.0030884633575987393,0.004833331335936778,0.00510697467592489,0.005063064143119338,0.0049814942231527996,0.004963596378770346,0.0050794127448551525,0.005411306030330127,0.006017998888024558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,20914.78390947935,-0.016707529484415076,0.03828651018494415,0.04595706521963138,0.03059640485835386,0.022949746403016863,0.0187165339884271,0.016116354237956376,0.014425444614560547,0.013302698463395815,0.01255559330357313,0.01202013147525394,0.011435631445529523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15094.72797814517,0.010363688200034365,0.05019699916976518,0.021750990972057897,0.008671805421969067,0.004644299812810789,0.0028685667089179837,0.0018762913766740576,0.0012051883926577727,0.0006521428786586402,8.608462895640407e-05,-0.0006148894394555918,-0.0015360908524773725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.257961808849269,0.01905230889488937,0.00512256841808451,-0.0264276446050921,-0.020391100920396796,-0.01612807689884938,-0.013569077514281418,-0.011952993487105231,-0.010902967657524769,-0.010225564716499014,-0.009800774138915655,-0.009503402603771778,-0.009095420199446721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-7547.564515825301,0.012697004833150068,-0.031698739057005994,-0.035096680410055536,-0.020799661508672216,-0.014851724423615834,-0.011722222437069238,-0.009806743997030765,-0.008519438608501437,-0.007596349318113224,-0.006897154722408679,-0.006333189556062286,-0.005834194056980689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-13072.32266484378,-0.01891612403699775,-0.05286343725158475,0.0009783653168726285,0.006090966453038212,0.006140872431937185,0.005754432295085498,0.005404070269309026,0.005149900308299652,0.004993475093946734,0.004930928726596375,0.004962793600036689,0.005094247125836157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-7547.189825653954,-0.022400952654786567,-0.019699912962999173,0.013000766188312588,0.011930733389331356,0.009994574446726403,0.00858106045401016,0.007567080934463264,0.006820505507110381,0.006258585021437468,0.005832557917458362,0.005515940540027339,0.005291704061288734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,13072.57151554674,-0.0007127508517872823,0.047819666567645386,0.02588711283538426,0.014522373536639991,0.010075692869154588,0.007804775301566972,0.006451918015410728,0.00557049413852903,0.004965235879780902,0.004536641553215,0.0042229364441038605,0.003964821374582634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15058.04592867804,1.4976486788600296,3.5601370055808697,1.0505826495693302,0.2996960305672611,0.10111385433261047,0.017373956187728575,-0.033321916026128155,-0.0755725633211283,-0.12151869769589338,-0.18151570509753656,-0.2669438688091756,-0.3812939595416072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13,-13.797053404404624,0.9523992618940925,-0.8035926502717375,-2.2076086850842627,-1.5535437381954633,-1.1968359883023907,-0.9970890249703015,-0.8756850120948076,-0.7988326763055591,-0.7493991750433053,-0.7149794685416669,-0.6783636094608548,-0.6038456937685421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-7551.801813922378,0.6698378821815236,-3.0810541204903297,-2.6283256776247703,-1.5491715077001729,-1.124061352493021,-0.9068574781857829,-0.7793810360817393,-0.7006350794872511,-0.6539536102547224,-0.6328512083359703,-0.63544610729361,-0.6557439409159338,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
