Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14959.3, -3.22534, 14898.6, -124.395, 14930.5, 116.072, 2.79776, -26.9838, 5.15541, -152.737, 2.60504, 83.3464
75, 1.25000, 38.5446, 33.6459, 32.3165, -79.6269, 36.2373, 154.301, 0.00675992, 9.50268, 0.0113596, -109.911, 0.00630744, 124.852
90, 1.50000, 43.1695, 36.1171, 36.4317, -75.2597, 40.6013, 157.21, 0.0070705, 12.5048, 0.0120481, -105.857, 0.00667352, 127.92
105, 1.75000, 48.5386, 37.6257, 41.4137, -71.8453, 45.5385, 159.233, 0.0074468, 14.75, 0.0128886, -102.658, 0.00709931, 130.159
120, 2.00000, 54.693, 38.166, 47.4365, -69.3063, 51.0398, 160.524, 0.00788866, 16.3588, 0.0138979, -100.132, 0.00758755, 131.756
135, 2.25000, 61.6209, 37.6935, 54.8091, -67.6529, 57.1278, 161.278, 0.00839781, 17.3705, 0.0151187, -98.2169, 0.00814744, 132.813
150, 2.50000, 69.1216, 36.1721, 63.9623, -67.0813, 63.975, 161.756, 0.00897205, 17.7918, 0.0166137, -97.0008, 0.00879552, 133.382
165, 2.75000, 76.6674, 33.7753, 75.1879, -67.988, 72.2325, 162.136, 0.00960308, 17.6712, 0.0184304, -96.7284, 0.00956185, 133.458
180, 3.00000, 83.8047, 31.1337, 88.0733, -70.5907, 83.1889, 161.983, 0.010295, 17.1489, 0.0205286, -97.6046, 0.0104919, 132.891
195, 3.25000, 91.2537, 28.8509, 101.764, -74.4104, 97.6264, 160.22, 0.0110931, 16.2672, 0.0228198, -99.464, 0.0116192, 131.368
210, 3.50000, 100.487, 26.553, 116.387, -78.8264, 114.882, 156.338, 0.0120482, 14.7623, 0.0253473, -102.044, 0.0129388, 128.6
225, 3.75000, 112.017, 23.373, 132.934, -83.8802, 133.977, 150.54, 0.0131619, 12.2896, 0.0282523, -105.475, 0.0144181, 124.394
240, 4.00000, 125.289, 18.8087, 151.989, -90.0679, 153.987, 142.984, 0.0143895, 8.62753, 0.0315884, -110.179, 0.01598, 118.559
255, 4.25000, 139.192, 12.7524, 172.92, -97.9047, 173.187, 133.7, 0.0156459, 3.67316, 0.0351903, -116.591, 0.0174494, 110.958
270, 4.50000, 152.234, 5.33164, 193.28, -107.65, 188.5, 122.888, 0.0168003, -2.55875, 0.0385664, -124.924, 0.0185265, 101.733
285, 4.75000, 162.742, -3.16349, 208.856, -119.061, 196.375, 111.204, 0.0176833, -9.90468, 0.0409244, -134.916, 0.0188815, 91.5181
300, 5.00000, 169.192, -12.3349, 215.51, -131.302, 195.167, 99.6937, 0.0181203, -18.0193, 0.0415393, -145.733, 0.0183829, 81.386
315, 5.25000, 170.577, -21.6859, 211.997, -143.241, 186.544, 89.3248, 0.0179985, -26.3538, 0.0402653, -156.252, 0.0172206, 72.3646
330, 5.50000, 166.933, -30.6463, 200.615, -153.956, 173.928, 80.5611, 0.0173448, -34.2567, 0.0376084, -165.557, 0.015745, 64.9809
345, 5.75000, 159.473, -38.7377, 185.161, -163.006, 160.207, 73.3901, 0.0163219, -41.2113, 0.0343112, -173.213, 0.0142399, 59.2488
360, 6.00000, 149.916, -45.7226, 168.79, -170.373, 146.994, 67.5815, 0.0151308, -46.9858, 0.0309589, -179.205, 0.0128522, 54.9264
375, 6.25000, 139.719, -51.5918, 153.317, -176.271, 134.961, 62.8707, 0.0139263, -51.5929, 0.0278689, 176.253, 0.0116315, 51.7229
390, 6.50000, 129.795, -56.4643, 139.489, 179.022, 124.285, 59.0263, 0.0127964, -55.174, 0.025157, 172.883, 0.0105792, 49.3844
405, 6.75000, 120.596, -60.5012, 127.449, 175.246, 114.917, 55.8624, 0.0117782, -57.9072, 0.0228305, 170.424, 0.00967847, 47.7101
420, 7.00000, 112.283, -63.8588, 117.073, 172.187, 106.725, 53.2341, 0.010879, -59.9608, 0.020851, 168.662, 0.00890749, 46.5468
435, 7.25000, 104.862, -66.671, 108.144, 169.682, 99.5547, 51.0297, 0.0100923, -61.4771, 0.0191678, 167.432, 0.00824541, 45.779
450, 7.50000, 98.269, -69.0465, 100.438, 167.605, 93.2572, 49.1635, 0.00940583, -62.5701, 0.0177316, 166.608, 0.00767398, 45.3193
465, 7.75000, 92.4155, -71.071, 93.7527, 165.862, 87.7014, 47.5693, 0.00880642, -63.3295, 0.0164993, 166.096, 0.00717792, 45.1014
480, 8.00000, 87.2089, -72.8118, 87.9171, 164.384, 82.7752, 46.1961, 0.00828153, -63.8249, 0.0154354, 165.826, 0.00674472, 45.0746
495, 8.25000, 82.5634, -74.3217, 82.7898, 163.116, 78.3842, 45.0039, 0.00782014, -64.1107, 0.0145107, 165.743, 0.00636416, 45.1995
510, 8.50000, 78.4026, -75.642, 78.2556, 162.018, 74.45, 43.9615, 0.00741282, -64.2292, 0.0137019, 165.807, 0.00602793, 45.4457
