Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14921.4, -124.342, 1.02372, -147.908
75, 1.25000, 62.191, -84.615, 0.0043508, -107.81
90, 1.50000, 68.8454, -80.3724, 0.0045512, -103.144
105, 1.75000, 76.9557, -76.9291, 0.0048081, -99.152
120, 2.00000, 86.775, -74.2615, 0.00512989, -95.697
135, 2.25000, 98.7515, -72.3943, 0.00553531, -92.7679
150, 2.50000, 113.527, -71.4888, 0.00605072, -90.5293
165, 2.75000, 131.598, -71.8796, 0.0066916, -89.3375
180, 3.00000, 152.528, -73.7975, 0.00742714, -89.4524
195, 3.25000, 175.226, -76.9248, 0.0082032, -90.5887
210, 3.50000, 199.898, -80.7962, 0.00903394, -92.3137
225, 3.75000, 227.926, -85.4713, 0.00998465, -94.7181
240, 4.00000, 260.03, -91.3921, 0.0110868, -98.2739
255, 4.25000, 294.96, -99.0226, 0.0122891, -103.472
270, 4.50000, 328.472, -108.59, 0.0134248, -110.566
285, 4.75000, 353.435, -119.833, 0.0142223, -119.316
300, 5.00000, 363.015, -131.908, 0.0144328, -128.897
315, 5.25000, 355.375, -143.683, 0.0140054, -138.197
330, 5.50000, 334.625, -154.237, 0.0131118, -146.308
345, 5.75000, 307.268, -163.132, 0.0120041, -152.805
360, 6.00000, 278.62, -170.353, 0.0108801, -157.682
375, 6.25000, 251.69, -176.112, 0.00984689, -161.161
390, 6.50000, 227.682, 179.314, 0.00894275, -163.523
405, 6.75000, 206.795, 175.664, 0.00816941, -165.033
420, 7.00000, 188.784, 172.728, 0.00751335, -165.905
435, 7.25000, 173.263, 170.34, 0.00695693, -166.304
450, 7.50000, 159.84, 168.376, 0.00648314, -166.356
465, 7.75000, 148.164, 166.745, 0.0060772, -166.154
480, 8.00000, 137.939, 165.374, 0.00572686, -165.765
495, 8.25000, 128.921, 164.212, 0.00542219, -165.241
510, 8.50000, 120.915, 163.217, 0.00515518, -164.622
525, 8.75000, 113.759, 162.359, 0.0049194, -163.935
540, 9.00000, 107.322, 161.613, 0.00470966, -163.202
555, 9.25000, 101.5, 160.959, 0.00452174, -162.44
570, 9.50000, 96.2038, 160.383, 0.00435223, -161.662
585, 9.75000, 91.3624, 159.872, 0.00419832, -160.877
600, 10.00000, 86.9159, 159.417, 0.00405769, -160.092
615, 10.25000, 82.8143, 159.008, 0.00392843, -159.313
630, 10.50000, 79.0156, 158.64, 0.00380894, -158.544
645, 10.75000, 75.4843, 158.307, 0.00369787, -157.787
660, 11.00000, 72.1902, 158.003, 0.00359409, -157.046
675, 11.25000, 69.1075, 157.726, 0.00349664, -156.321
690, 11.50000, 66.2138, 157.472, 0.0034047, -155.613
705, 11.75000, 63.4899, 157.238, 0.00331756, -154.925
720, 12.00000, 60.9191, 157.022, 0.00323462, -154.255
735, 12.25000, 58.4869, 156.821, 0.00315536, -153.604
750, 12.50000, 56.1803, 156.633, 0.00307932, -152.972
765, 12.75000, 53.9882, 156.458, 0.00300611, -152.359
780, 13.00000, 51.9007, 156.294, 0.00293538, -151.765
795, 13.25000, 49.9088, 156.139, 0.00286682, -151.19
810, 13.50000, 48.0048, 155.993, 0.00280017, -150.632
825, 13.75000, 46.1817, 155.854, 0.00273519, -150.093
840, 14.00000, 44.4332, 155.722, 0.00267167, -149.571
855, 14.25000, 42.7536, 155.595, 0.00260943, -149.065
870, 14.50000, 41.1379, 155.474, 0.00254829, -148.577
885, 14.75000, 39.5815, 155.357, 0.00248811, -148.104
900, 15.00000, 38.0802, 155.244, 0.00242876, -147.648
915, 15.25000, 36.6304, 155.135, 0.00237011, -147.206
930, 15.50000, 35.2284, 155.028, 0.00231206, -146.78
945, 15.75000, 33.8713, 154.924, 0.00225451, -146.369
960, 16.00000, 32.5562, 154.821, 0.00219737, -145.972
975, 16.25000, 31.2803, 154.72, 0.00214056, -145.589
990, 16.50000, 30.0415, 154.619, 0.00208401, -145.22
1005, 16.75000, 28.8373, 154.52, 0.00202765, -144.865
1020, 17.00000, 27.6659, 154.42, 0.00197142, -144.524
1035, 17.25000, 26.5253, 154.319, 0.00191526, -144.196
1050, 17.50000, 25.4138, 154.218, 0.00185913, -143.882
1065, 17.75000, 24.3297, 154.115, 0.00180298, -143.581
1080, 18.00000, 23.2717, 154.01, 0.00174676, -143.293
1095, 18.25000, 22.2383, 153.902, 0.00169044, -143.019
1110, 18.50000, 21.2282, 153.792, 0.00163398, -142.759
1125, 18.75000, 20.2403, 153.677, 0.00157734, -142.513
1140, 19.00000, 19.2734, 153.557, 0.0015205, -142.281
1155, 19.25000, 18.3265, 153.431, 0.00146343, -142.065
1170, 19.50000, 17.3986, 153.299, 0.00140611, -141.864
1185, 19.75000, 16.4889, 153.158, 0.0013485, -141.681
1200, 20.00000, 15.5965, 153.008, 0.00129059, -141.515
1215, 20.25000, 14.7207, 152.846, 0.00123235, -141.368
1230, 20.50000, 13.8606, 152.671, 0.00117378, -141.243
1245, 20.75000, 13.0156, 152.479, 0.00111485, -141.142
1260, 21.00000, 12.1851, 152.269, 0.00105554, -141.067
1275, 21.25000, 11.3684, 152.034, 0.00099585, -141.022
1290, 21.50000, 10.5651, 151.771, 0.000935763, -141.013
1305, 21.75000, 9.77458, 151.472, 0.000875269, -141.045
1320, 22.00000, 8.99644, 151.13, 0.000814363, -141.128
1335, 22.25000, 8.23025, 150.731, 0.00075304, -141.273
1350, 22.50000, 7.47565, 150.26, 0.000691299, -141.496
1365, 22.75000, 6.73234, 149.693, 0.000629145, -141.82
1380, 23.00000, 6.0001, 148.998, 0.000566588, -142.278
1395, 23.25000, 5.27886, 148.123, 0.000503651, -142.921
1410, 23.50000, 4.56872, 146.987, 0.000440374, -143.831
1425, 23.75000, 3.87014, 145.453, 0.000376834, -145.142
1440, 24.00000, 3.18428, 143.273, 0.000313177, -147.105
1455, 24.25000, 2.51386, 139.946, 0.00024971, -150.219
1470, 24.50000, 1.86586, 134.31, 0.000187176, -155.647
1485, 24.75000, 1.26156, 123.122, 0.000127795, -166.632
1500, 25.00000, 0.786186, 95.9631, 8.04135E-005, 166.41
