Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 2434.31, -4.69066, 2414.81, -125.748, 2417.53, 114.79, 69.9801, -32.3123, 70.001, -152.81, 69.4616, 87.425
75, 1.25000, 3.60152, 32.1929, 3.30308, -80.9778, 3.62128, 155.371, 0.0893312, 4.40106, 0.085949, -110.876, 0.0938632, 128.508
90, 1.50000, 4.01177, 34.4799, 3.72135, -77.1467, 4.06706, 158.233, 0.0944393, 6.12154, 0.0916035, -108.284, 0.100801, 130.275
105, 1.75000, 4.48273, 35.8758, 4.21839, -74.2945, 4.57393, 160.202, 0.10027, 7.09187, 0.0981812, -106.582, 0.108571, 131.179
120, 2.00000, 5.01592, 36.397, 4.80635, -72.3373, 5.1452, 161.42, 0.106859, 7.46076, 0.105715, -105.578, 0.117271, 131.408
135, 2.25000, 5.60925, 36.0438, 5.50599, -71.26, 5.78985, 162.033, 0.1143, 7.29325, 0.114345, -105.169, 0.127091, 131.045
150, 2.50000, 6.2495, 34.8437, 6.34377, -71.1708, 6.53078, 162.174, 0.122713, 6.60292, 0.124296, -105.314, 0.138277, 130.099
165, 2.75000, 6.91004, 32.9918, 7.33398, -72.2857, 7.4216, 161.848, 0.132231, 5.37432, 0.135882, -106.027, 0.151108, 128.527
180, 3.00000, 7.58613, 30.9313, 8.45019, -74.6683, 8.54093, 160.664, 0.143027, 3.56893, 0.149515, -107.373, 0.165885, 126.247
195, 3.25000, 8.34949, 28.8661, 9.65812, -77.9718, 9.91799, 157.996, 0.155315, 1.09436, 0.165679, -109.489, 0.182937, 123.13
210, 3.50000, 9.28547, 26.2893, 10.9967, -81.9017, 11.5043, 153.632, 0.169187, -2.20679, 0.184833, -112.574, 0.202488, 118.972
225, 3.75000, 10.398, 22.5792, 12.5436, -86.6691, 13.2431, 147.655, 0.184415, -6.50427, 0.207265, -116.887, 0.224314, 113.509
240, 4.00000, 11.6262, 17.4621, 14.3269, -92.7531, 15.0597, 140.044, 0.200311, -11.934, 0.232708, -122.743, 0.247234, 106.474
255, 4.25000, 12.871, 10.9177, 16.2678, -100.6, 16.786, 130.731, 0.215588, -18.553, 0.259565, -130.453, 0.268454, 97.7028
270, 4.50000, 13.9993, 3.09234, 18.1255, -110.411, 18.1231, 119.884, 0.228408, -26.2799, 0.283985, -140.143, 0.283354, 87.3363
285, 4.75000, 14.864, -5.72117, 19.5027, -121.906, 18.7334, 108.147, 0.236803, -34.8786, 0.300069, -151.491, 0.287069, 76.0166
