Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 9.9347, 79.0214, 9.45322, -57.8002, 9.67424, -165.995
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 9.9347, 79.0214, 9.45322, -57.8002, 9.67424, -165.995
75, 1.25000, 31.0043, 33.7222, 28.6394, -79.5757, 31.3732, 156.819, 0.0263358, 117.892, 0.0229276, -7.96497, 0.0260202, -122.716
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.0263358, 117.892, 0.0229276, -7.96497, 0.0260202, -122.716
90, 1.50000, 34.6668, 36.2248, 32.418, -75.5752, 35.4132, 159.876, 0.0359643, 121.802, 0.031767, 0.40811, 0.035952, -117.376
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.0359643, 121.802, 0.031767, 0.40811, 0.035952, -117.376
105, 1.75000, 38.882, 37.8099, 36.9205, -72.5928, 40.0387, 162.005, 0.0476509, 124.287, 0.0429459, 6.29712, 0.0481225, -113.759
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.0476509, 124.287, 0.0429459, 6.29712, 0.0481225, -113.759
120, 2.00000, 43.6672, 38.5092, 42.2579, -70.5352, 45.2922, 163.354, 0.0617287, 125.591, 0.0570037, 10.3853, 0.0629081, -111.389
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.0617287, 125.591, 0.0570037, 10.3853, 0.0629081, -111.389
150, 2.50000, 54.8222, 37.3419, 56.225, -69.2061, 58.1929, 164.265, 0.0981048, 125.132, 0.0969956, 14.2876, 0.102596, -109.191
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.0981048, 125.132, 0.0969956, 14.2876, 0.102596, -109.191
165, 2.75000, 60.9049, 35.7137, 65.2249, -70.209, 66.5361, 163.94, 0.120402, 123.708, 0.124901, 14.1161, 0.129757, -109.079
60, 1.00000, 14955.2, -3.27393, 14895.8, -124.433, 14927, 116.037, 0.120402, 123.708, 0.124901, 14.1161, 0.129757, -109.079
