,node_852.3_harmonico_60,node_852.3_harmonico_180,node_852.3_harmonico_300,node_852.3_harmonico_420,node_852.3_harmonico_540,node_852.3_harmonico_660,node_852.3_harmonico_780,node_852.3_harmonico_900,node_852.3_harmonico_1020,node_852.3_harmonico_1140,node_852.3_harmonico_1260,node_852.3_harmonico_1380,node_852.3_harmonico_1500
0,1.0499954969875476,4.489529995129767e-07,1.0961818738725314e-06,6.18106397181903e-07,3.573726453183408e-07,2.3541078180007504e-07,1.5940196817449006e-07,1.0250157668653291e-07,5.540105821500569e-08,2.9068026191066225e-08,6.359433587036471e-08,1.2380110047073568e-07,2.0674645701992828e-07
1,1.0499969083560923,9.070692465847632e-07,2.1065259288070916e-06,1.0935465544733018e-06,6.305714456001231e-07,4.0934000549099753e-07,2.683534428385157e-07,1.614791127163247e-07,7.674498974679782e-08,7.056227064712033e-08,1.5869026263463578e-07,2.760772674379311e-07,4.248836468430862e-07
2,1.0499967325497865,4.5839986345581194e-07,1.028053622792449e-06,4.770273847809108e-07,2.733077954864472e-07,1.7393036084887776e-07,1.0898987646198922e-07,5.93665204409731e-08,2.6508934919227397e-08,4.8478318264157655e-08,9.55330972853436e-08,1.522840234349649e-07,2.187783712249979e-07
3,1.049993059336132,2.99090769414492e-08,3.071350205806126e-07,1.731318721744024e-07,9.669717835199846e-08,6.981164048680662e-08,5.7266394006121e-08,5.0559460011591187e-08,4.686703411505776e-08,4.50389081661757e-08,4.4635807082901396e-08,4.64374476833666e-08,5.788898233238662e-08
4,1.049994297049906,1.4151743802522056e-06,3.3391234768851125e-06,1.7898777459644811e-06,1.0333741664810565e-06,6.74105848132155e-07,4.4657308548369163e-07,2.7442608657424143e-07,1.3549217077046042e-07,1.0645522909183405e-07,2.4387893234999335e-07,4.362197079315849e-07,6.855351554004357e-07
5,1.0499962562876954,1.4468560989481999e-06,3.3203168673384317e-06,1.6655421097619643e-06,9.591040289710827e-07,6.19390292468421e-07,4.014587237849368e-07,2.3596608489739406e-07,1.0797929156838196e-07,1.1815368753063106e-07,2.579148772177773e-07,4.3642071043630166e-07,6.57375907665071e-07
6,1.0474418854434817,4.791429138978364e-06,1.6904426568526733e-05,5.297094512061305e-06,2.701812499385067e-06,2.36939379349745e-06,2.624930086391584e-06,3.2136962660870217e-06,4.143152152157298e-06,5.542417932945297e-06,7.673017110492782e-06,1.0978456467164747e-05,1.6016558136953556e-05
7,1.0484446996962498,0.00011983390960172082,0.0002686988846356614,0.00014148988043101104,8.114841116309008e-05,5.26085837403801e-05,3.4504755238407004e-05,2.0768618004259226e-05,1.0055531000370059e-05,1.0469807188492046e-05,2.2864514255150585e-05,3.96056201003732e-05,6.082090440538138e-05
8,1.0484244935628426,0.000129065177318207,0.00028275419104244014,0.0001398608321204099,8.008129569697718e-05,5.168363063009867e-05,3.3665135167693346e-05,2.0095802599443e-05,9.273617287430858e-06,7.750148609452332e-06,1.8116389531966752e-05,3.166166356877261e-05,4.912025139976315e-05
9,1.0457236051213294,7.994762202143892e-06,2.8045515557183208e-05,8.731004845476703e-06,4.4487895882139245e-06,3.912123791967375e-06,4.347532172087111e-06,5.335676939146797e-06,6.890919726805973e-06,9.229527835004064e-06,1.2788155606550979e-05,1.830629002504439e-05,2.671180833701768e-05
