,node_810.2_harmonico_60,node_810.2_harmonico_180,node_810.2_harmonico_300,node_810.2_harmonico_420,node_810.2_harmonico_540,node_810.2_harmonico_660,node_810.2_harmonico_780,node_810.2_harmonico_900,node_810.2_harmonico_1020,node_810.2_harmonico_1140,node_810.2_harmonico_1260,node_810.2_harmonico_1380,node_810.2_harmonico_1500
0,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892
1,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746,20914.119566572746
2,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782
3,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119,-41828.90383917119
4,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334
5,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924,20914.784280761924
6,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365
7,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173,-0.25864996021259173
8,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675
9,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321,-13072.318015288321
10,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519
11,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614,13072.56755414614
12,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593
13,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557,-13.797734500602557
14,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298
15,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115,-13044.13591224115
16,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013
17,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157,13059.749434551157
18,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491
19,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624,-23.01539046891624
