Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14823.4, -2.25086, 14677, -122.67, 14682.4, 118.031, 35.3666, -10.0464, 40.0758, -128.27, 38.1908, 116.508
75, 1.25000, 33.9312, 36.6928, 28.0449, -75.7634, 31.5615, 158.467, 0.0733965, 40.5173, 0.0727597, -74.7485, 0.0813995, 167.249
90, 1.50000, 37.6681, 40.0815, 31.3564, -70.6323, 35.0883, 162.342, 0.0806193, 55.673, 0.0789057, -59.7571, 0.0905786, -179.905
105, 1.75000, 41.859, 42.5303, 35.2209, -66.5542, 38.9724, 165.307, 0.094037, 69.4096, 0.0899581, -45.4404, 0.104505, -168.415
120, 2.00000, 46.4884, 44.0867, 39.693, -63.4042, 43.1819, 167.524, 0.11492, 80.5205, 0.107617, -32.6174, 0.123926, -158.721
135, 2.25000, 51.5057, 44.7617, 44.8967, -61.135, 47.7114, 169.167, 0.144001, 88.4632, 0.133938, -21.9606, 0.149263, -150.909
150, 2.50000, 56.751, 44.5698, 51.004, -59.8433, 52.6461, 170.427, 0.181221, 93.292, 0.171656, -13.9202, 0.180967, -144.638
165, 2.75000, 61.9037, 43.6748, 58.0796, -59.7776, 58.3191, 171.405, 0.224943, 95.5157, 0.223783, -8.90841, 0.221052, -139.358
180, 3.00000, 66.7555, 42.5343, 65.7952, -61.0705, 65.3272, 171.779, 0.272423, 96.2231, 0.291132, -7.0537, 0.275478, -135.099
195, 3.25000, 71.7633, 41.496, 73.6395, -63.3775, 73.8864, 170.826, 0.324576, 96.5881, 0.371386, -7.60541, 0.351436, -132.983
210, 3.50000, 77.6294, 40.2005, 81.6535, -66.2931, 83.4315, 168.196, 0.38769, 96.6471, 0.464654, -9.53561, 0.450507, -133.759
225, 3.75000, 84.3923, 38.0334, 90.2303, -69.9213, 93.2355, 163.981, 0.466767, 95.6027, 0.575723, -12.5717, 0.57057, -137.167
240, 4.00000, 91.4996, 34.6735, 99.3868, -74.6945, 102.53, 158.243, 0.562191, 92.9071, 0.709403, -17.0492, 0.708451, -142.847
255, 4.25000, 98.1125, 30.0726, 108.372, -81.0389, 110.059, 150.992, 0.67052, 88.4492, 0.865319, -23.4085, 0.856202, -150.613
270, 4.50000, 103.221, 24.3642, 115.469, -89.1398, 113.962, 142.465, 0.784812, 82.3836, 1.03255, -31.8684, 0.996644, -160.163
285, 4.75000, 105.817, 17.8365, 118.285, -98.6972, 112.531, 133.38, 0.89507, 75.0258, 1.18674, -42.1584, 1.10579, -170.783
300, 5.00000, 105.135, 10.9083, 115.036, -108.827, 105.617, 124.867, 0.989578, 66.794, 1.2981, -53.4218, 1.16613, 178.611
315, 5.25000, 100.919, 4.13825, 105.973, -118.338, 95.022, 117.98, 1.05738, 58.2153, 1.34946, -64.5086, 1.17871, 169.014
330, 5.50000, 93.699, -1.81354, 93.2358, -126.216, 83.1825, 113.28, 1.093, 49.9002, 1.34561, -74.4755, 1.15856, 160.915
345, 5.75000, 84.6839, -6.37271, 79.3661, -131.88, 71.8394, 110.864, 1.09944, 42.363, 1.30516, -82.8627, 1.12179, 154.327
360, 6.00000, 75.1963, -9.20517, 66.1668, -135.115, 61.834, 110.626, 1.08527, 35.8649, 1.24723, -89.6381, 1.07919, 149.036
375, 6.25000, 66.2112, -10.2037, 54.5305, -135.862, 53.4548, 112.428, 1.0595, 30.4296, 1.18496, -95.0019, 1.03656, 144.791
390, 6.50000, 58.2759, -9.39628, 44.7577, -134.041, 46.744, 116.122, 1.02878, 25.9469, 1.12532, -99.2232, 0.996574, 141.369
405, 6.75000, 51.633, -6.88261, 36.8946, -129.48, 41.6507, 121.495, 0.997198, 22.2621, 1.07125, -102.554, 0.960271, 138.59
420, 7.00000, 46.3551, -2.82593, 30.937, -122, 38.0836, 128.2, 0.966916, 19.2239, 1.02351, -105.203, 0.927845, 136.314
435, 7.25000, 42.4281, 2.51994, 26.8992, -111.722, 35.9137, 135.721, 0.938921, 16.702, 0.981836, -107.329, 0.899108, 134.432
450, 7.50000, 39.7848, 8.788, 24.7614, -99.5196, 34.9665, 143.454, 0.913548, 14.5914, 0.945608, -109.053, 0.873717, 132.862
465, 7.75000, 38.3132, 15.5211, 24.3507, -87.0322, 35.0292, 150.847, 0.890797, 12.8089, 0.914103, -110.466, 0.851286, 131.542
480, 8.00000, 37.8625, 22.2516, 25.3074, -75.8471, 35.8775, 157.53, 0.870512, 11.2895, 0.886638, -111.636, 0.831442, 130.422
495, 8.25000, 38.2578, 28.5983, 27.204, -66.712, 37.3057, 163.343, 0.852473, 9.98284, 0.862605, -112.614, 0.813845, 129.465
510, 8.50000, 39.3227, 34.3239, 29.68, -59.5932, 39.1445, 168.284, 0.836445, 8.84915, 0.841487, -113.437, 0.798198, 128.641
525, 8.75000, 40.8978, 39.3326, 32.4869, -54.1235, 41.2653, 172.435, 0.822203, 7.85728, 0.822848, -114.137, 0.784243, 127.927
540, 9.00000, 42.8517, 43.6302, 35.4712, -49.9029, 43.5752, 175.912, 0.809542, 6.98252, 0.806325, -114.736, 0.771759, 127.304
555, 9.25000, 45.0829, 47.2786, 38.543, -46.6043, 46.0091, 178.829, 0.798278, 6.20509, 0.791616, -115.252, 0.760558, 126.758
570, 9.50000, 47.5158, 50.3618, 41.6509, -43.9846, 48.5224, -178.712, 0.788252, 5.50909, 0.778469, -115.7, 0.750479, 126.276
585, 9.75000, 50.096, 52.9657, 44.7668, -41.8695, 51.0846, -176.626, 0.779322, 4.88158, 0.766674, -116.091, 0.741386, 125.85
600, 10.00000, 52.7851, 55.1687, 47.8757, -40.134, 53.6753, -174.843, 0.771369, 4.31198, 0.756055, -116.434, 0.733163, 125.47
615, 10.25000, 55.5563, 57.038, 50.9708, -38.6887, 56.2807, -173.309, 0.764286, 3.79157, 0.746463, -116.736, 0.725709, 125.13
630, 10.50000, 58.3911, 58.6298, 54.0499, -37.4684, 58.8919, -171.979, 0.757984, 3.3131, 0.737772, -117.004, 0.718938, 124.825
645, 10.75000, 61.2772, 59.9901, 57.1134, -36.4249, 61.5029, -170.817, 0.752384, 2.87048, 0.729876, -117.243, 0.712776, 124.551
660, 11.00000, 64.2065, 61.1564, 60.1634, -35.5224, 64.1102, -169.796, 0.747419, 2.45862, 0.722684, -117.457, 0.70716, 124.302
675, 11.25000, 67.174, 62.1591, 63.2029, -34.7336, 66.7115, -168.893, 0.743028, 2.07316, 0.716118, -117.648, 0.702034, 124.077
690, 11.50000, 70.1768, 63.0231, 66.2353, -34.0375, 69.3058, -168.09, 0.73916, 1.71039, 0.71011, -117.821, 0.69735, 123.872
705, 11.75000, 73.2136, 63.7683, 69.2644, -33.4177, 71.8926, -167.371, 0.735772, 1.36713, 0.704602, -117.977, 0.693065, 123.685
720, 12.00000, 76.2844, 64.4114, 72.2939, -32.8613, 74.4718, -166.724, 0.732824, 1.0406, 0.699543, -118.119, 0.689143, 123.514
735, 12.25000, 79.39, 64.9658, 75.3278, -32.3583, 77.0439, -166.139, 0.730281, 0.728399, 0.69489, -118.249, 0.685551, 123.358
750, 12.50000, 82.5317, 65.4427, 78.3699, -31.9002, 79.6094, -165.608, 0.728115, 0.42841, 0.690604, -118.368, 0.68226, 123.213
765, 12.75000, 85.7114, 65.8513, 81.4239, -31.4803, 82.1688, -165.124, 0.726298, 0.138764, 0.686651, -118.476, 0.679246, 123.08
780, 13.00000, 88.9315, 66.1993, 84.4938, -31.0933, 84.7229, -164.68, 0.724808, -0.142206, 0.683001, -118.577, 0.676485, 122.958
795, 13.25000, 92.1944, 66.493, 87.5832, -30.7346, 87.2725, -164.272, 0.723624, -0.415991, 0.679628, -118.669, 0.673959, 122.844
810, 13.50000, 95.503, 66.738, 90.6958, -30.4003, 89.8182, -163.895, 0.722729, -0.683942, 0.676509, -118.755, 0.67165, 122.738
