,node_852r.1_harmonico_60,node_852r.1_harmonico_180,node_852r.1_harmonico_300,node_852r.1_harmonico_420,node_852r.1_harmonico_540,node_852r.1_harmonico_660,node_852r.1_harmonico_780,node_852r.1_harmonico_900,node_852r.1_harmonico_1020,node_852r.1_harmonico_1140,node_852r.1_harmonico_1260,node_852r.1_harmonico_1380,node_852r.1_harmonico_1500
0,41828.84761552223,0.033043755300469435,0.08427627103230778,0.05033581246868294,0.029308275482524262,0.019667659960516008,0.0137994452021809,0.009486023649020922,0.005875913208323076,0.002758718710582496,0.002630393548843718,0.006267137838218745,0.010798031521841996
1,41828.90384044887,0.03425912307537611,0.08455130353118241,0.042494219207176845,0.024210872028703253,0.01577478335601161,0.010478746506044129,0.006464142169130799,0.0030436928955713993,0.0013624170074424836,0.004530826836878362,0.008739772565885626,0.014021974237006516
2,41828.89683682343,0.033230435604596716,0.06865562724189345,0.04212110979553998,0.025694529928440967,0.01748102553800593,0.012288777944424269,0.008448555881958343,0.00544439587696297,0.0038927317359744966,0.005556182784798867,0.009700258194161301,0.015547563515750049
3,15094.723008828365,0.02146598750930862,0.048404203769488584,0.031189700511068365,0.018734735116051244,0.012763503749347873,0.009075446319758474,0.006364013134698893,0.004160227523668262,0.002583411347142457,0.003000184166127271,0.005504254363549601,0.008996721687094438
4,15094.740802228445,0.022493048774530188,0.0587682960068899,0.03168267068091746,0.01801363742334638,0.011860730519916292,0.008093978484697424,0.005287255236115131,0.002880630377130888,0.000665538118251215,0.002015944248451266,0.004850881932347487,0.008380416649372405
5,15094.768968273427,0.022131626639704135,0.049158415693899775,0.025933142316644894,0.015394817578273677,0.010218098146930641,0.006908907499578152,0.004428324452487922,0.002495727186312247,0.0018904383559533193,0.0035139763030866055,0.0061475803554077,0.009616017277695808
6,15058.047277579955,1.755253906220589,3.5014698545782945,2.225182931581757,1.3334508247539933,0.9078967334073621,0.6461108414222655,0.4546606168953775,0.30291156037146966,0.21332894225061783,0.28342719036817393,0.5022757634350334,0.8140328888800205
7,15072.463757041647,1.8991786190684676,4.555013578785404,2.3786638359312398,1.3453610554516133,0.8840432308828553,0.6002689695363764,0.38524730711768423,0.19469372410150496,0.026671398035503655,0.23062663993942337,0.5269408566115992,0.9563292165622423
8,15072.173273229257,1.8277324302483313,4.106341042409882,2.1103043193784043,1.23249606660789,0.8076477029162188,0.5395123527579927,0.3415770131041746,0.18827851825865285,0.1238806201838874,0.21726869940814275,0.3690752296260729,0.5759135363253745
9,15033.345242377163,2.919619935590818,5.818482665525972,3.696859665235119,2.215202421400645,1.5081843212445367,1.0732767746562282,0.7552357693070048,0.5031885126572126,0.35458884752260306,0.4714491078376359,0.8354982310775291,1.3542839634835069
10,15058.200176380207,3.1581014797931477,7.570668196929434,3.952588899336722,2.235448946314316,1.46888532843197,0.9973378479444845,0.6400114451926554,0.3233020729411367,0.04434235536187818,0.3839006024280623,0.8769258399823766,1.5917020664428505
11,15057.412208440865,3.039357665314803,6.827716143702016,3.5082190038468526,2.0486809200823144,1.3423572740241039,0.8966176080962934,0.5676163427431288,0.31283418039479055,0.20567118557039302,0.36053697330558404,0.6123014750392357,0.9555370850621718
12,14570.600954954358,24.60911263588291,48.96880446827616,31.09518560760625,18.6237492984971,12.672924766769642,9.012968251818206,6.337721110940423,4.219522163274197,2.9731904168714025,3.9540652500646294,7.001740098799904,11.341387006323185
13,14805.44314355193,26.61282992690431,63.74369802245486,33.261661837136955,18.803586043502325,12.349507251425992,8.379897129177849,5.373235995128839,2.7106762058910734,0.3721842893356535,3.223113029303972,7.352239758495558,13.332198313932784
14,14789.055747734335,25.610814858400218,57.512522001462884,29.53517911579239,17.238074836124134,11.28796221371514,7.53440489498223,4.765961889702158,2.624334922690188,1.7224879589821298,3.014196780485972,5.110774610956222,7.964015847225566
15,14803.318942224561,26.609561448732357,63.739288040141744,33.26201837227824,18.80577425389885,12.352564626047752,8.383283921659796,5.376384674048731,2.7128256607368244,0.37256575962707655,3.2272446626342357,7.3637361800444046,13.35713276929031
16,14032.53278499228,49.80199117549585,98.91303976215201,62.634640161225356,37.3767110897896,25.31686857161202,17.904920312343126,12.506817091825136,8.260125189354888,5.760943654037851,7.590275294303313,13.317453028939777,21.345152265355054
17,14527.785505498017,53.87507806371673,128.763757629208,66.96945242289459,37.69407332448904,24.61959681635502,16.59408185083618,10.555889596790898,5.275780407084412,0.7171510137001165,6.139092001242514,13.819507433714325,24.70476382056305
18,14471.046434130301,51.805032599179015,116.10377204433163,59.447674207708786,34.56226260957888,22.522681345045257,14.945080784681423,9.387737165250462,5.12750942921666,3.344285933772477,5.797822141425872,9.701000694530078,14.853329025426586
19,13605.415338267087,69.68911811339146,138.0429390652736,87.06734626766486,51.68259578022578,34.774452720057745,24.395960571843414,16.87879576169193,11.022613334637853,7.586148891835227,9.866655888404054,17.071968895378607,26.947515266279567
20,14308.51012956372,75.40528100277044,179.74738091443896,93.11133054496636,52.12655918887159,33.813976220154565,22.60165824574157,14.234989184749516,7.031532048015112,0.9436693016690392,7.95813605398428,17.609252825773236,30.897353432858022
21,14217.75330862979,72.48690750183127,162.02139508008474,82.62755488012897,47.784789753047036,30.93233275952919,20.3601024445537,12.66720204194612,6.842846840153348,4.41830412231882,7.552448144480614,12.406604312550702,18.542759837368173
22,14792.35124504559,76.18465717960966,151.0412259746602,95.27515960825052,56.549494096713495,38.04304264050944,26.683337997547763,18.456471477644573,12.048572195822235,8.285899287833413,10.768262486667611,18.625378484046752,29.386404160499122
23,14664.06053604761,77.7242108233023,185.34772913262373,96.023838730192,53.751580565081426,34.86233843349816,23.297927829278557,14.670941159805448,7.247133939646995,0.9710506436398072,8.18197418795102,18.101744282215105,31.747927164873428
24,14660.254510336892,75.15931855618825,168.0042688110764,85.68515702539494,49.551709639405196,32.07308962562399,21.107977669518647,13.130105930454263,7.091610049227384,4.579841182290951,7.826754058043735,12.851783754949412,19.19538644831603
25,14792.167323409214,76.19134526626917,151.05347466813043,95.28260371054834,56.553779507707155,38.045831320593784,26.68521897852749,18.457712634576044,12.049337796778557,8.28639746766867,10.768878421252529,18.626357917649177,29.38780258072434
26,14663.943297762173,77.73190487324821,185.36523575215514,96.03265367428843,53.75636593405423,34.86533909871113,23.29985535422982,14.67209915981449,7.247675235677707,0.971106928208902,8.182483940817828,18.102764253602974,31.749497502034696
27,14660.132107253901,75.16668922154655,168.01986979919974,85.69292858001982,49.556081881852286,32.075828785617446,21.10971207751201,13.131137430240514,7.092141101757192,4.580162512342338,7.827241888909578,12.852485782470897,19.19625006260522
28,14786.465659292362,76.39867887319157,151.4331584934858,95.51333149427275,56.686587010448385,38.1322395411022,26.743489243751995,18.496151487801292,12.073040276713776,8.301813895440217,10.787929404620797,18.656632413096702,29.430991528169553
29,14660.308947051519,77.97042940793601,185.90791864548027,96.30588237333048,53.90467723524102,34.958324444366035,23.35957512132001,14.70796879726401,7.264437409394737,0.97284876528747,8.198253317514734,18.134295615672457,31.797995084379394
